cod_municipio,mun,prov_mun,ccaa_mun,pob,lat,lon,tipo,nombre_centro,mun_centro,lat_centro,lon_centro,prov_centro
33001,Allande,Asturias,Asturias,1620,43.2363121681538,-6.71490534350479,Rehabilitación y fisioterapia,Hospital Carmen Y Severo Ochoa,Cangas Del Narcea,43.16580660776115,-6.541676622455971,Asturias
33002,Aller,Asturias,Asturias,10346,43.1087197606617,-5.59563398265984,Rehabilitación y fisioterapia,Hospital Vital Alvarez Buylla,Mieres,43.22634693500088,-5.781404565077129,Asturias
33003,Amieva,Asturias,Asturias,616,43.2428359032342,-5.09380383801109,Rehabilitación y fisioterapia,Hospital Del Oriente de Asturias Francisco Grande Covian,Parres,43.381426653702654,-5.184629018169727,Asturias
33004,Avilés,Asturias,Asturias,76874,43.5591699368056,-5.91909574310695,Rehabilitación y fisioterapia,Hospital Universitario San Agustin,Avilés,43.55190015216229,-5.93610776610475,Asturias
33005,Belmonte de Miranda,Asturias,Asturias,1439,43.268190668302,-6.25291591104145,Rehabilitación y fisioterapia,Hospital Carmen Y Severo Ochoa,Cangas Del Narcea,43.16580660776115,-6.541676622455971,Asturias
33006,Bimenes,Asturias,Asturias,1691,43.3237083511723,-5.56124160033999,Rehabilitación y fisioterapia,Hospital Valle Del Nalon,Langreo,43.32799888976122,-5.721335764895641,Asturias
33007,Boal,Asturias,Asturias,1452,43.4174602871454,-6.82269279218153,Rehabilitación y fisioterapia,Hospital de Jarrio,Coaña,43.54453670912467,-6.7470108924466485,Asturias
33008,Cabrales,Asturias,Asturias,1942,43.2723112441075,-4.82811059042997,Rehabilitación y fisioterapia,Hospital Del Oriente de Asturias Francisco Grande Covian,Parres,43.381426653702654,-5.184629018169727,Asturias
33009,Cabranes,Asturias,Asturias,1111,43.4048930174637,-5.42160514775821,Rehabilitación y fisioterapia,Hospital Universitario de Cabueñes,Gijón,43.52515363280566,-5.607080417388247,Asturias
33010,Candamo,Asturias,Asturias,1967,43.4487130655502,-6.05601775343027,Rehabilitación y fisioterapia,Hospital Universitario San Agustin,Avilés,43.55190015216229,-5.93610776610475,Asturias
33011,Cangas del Narcea,Asturias,Asturias,11966,43.103209640241,-6.55197306878417,Rehabilitación y fisioterapia,Hospital Carmen Y Severo Ochoa,Cangas Del Narcea,43.16580660776115,-6.541676622455971,Asturias
